,edital_x,Nº do Imóvel no Edital,Destinação,Área,Área Construção Básica,Área Construção Máxima,Valor de Face,valor_caucao_x,cond_pgto,id_terracap,Endereço,classficacao,relevo,situacao,tipo_de_solo,forma,posicao,frente,fundo,lado_direito,lado_esquerdo,url_details,item,endereco,n_imoveis,valor_compra,uso,coord_name,R$ Valor / Pot. Max,Unnamed: 0,edital_y,Bairro,area_y,valor_caucao_y,geometry,outros_editais_1,outros_editais_2,outros_editais_3,outros_editais_4,outros_editais_5,outros_editais_6,outros_editais_7,outros_editais_8,outros_editais_9,end_comp,Número Lances,Valor Lance Vencedor,Valor Lance Segundo Colocado,Valor Lance Terceiro Colocado,Número Meses,Entrada,Destinação Resumida
68,5/2023,86,"UOS CSIIR 2 - COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL, INDUSTRIAL E RESIDENCIAL, ONDE SÃO OBRIGATÓRIOS OS USOS COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL E INDUSTRIAL, SIMULTANEAMENTE OU NÃO, E ADMITIDO O USO RESIDENCIAL DESDE QUE ESTE NÃO OCORRA VOLTADO PARA O LOGRADOURO PÚBLICO NO NÍVEL DE CIRCULAÇÃO DO PEDESTRE. (VIDE ANEXO I  TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS)",301.0,828.0,903.0,393000,19650,"
            5% de entrada e restante em até 180 meses.
          ",810397-6,SÃO BARTOLOMEU QD 01 CONJ 03  LT 04,,,VAGO,FIRME,IRREGULAR,,,,,,https://comprasonline.terracap.df.gov.br/item/external/show?edict_number=5&edict_year=2023&item=86,"86 
                  Edital : 5/2023
                ",SÃO BARTOLOMEU QD 01 CONJ 03  LT 04,1,393000,"
                    Destinação: 
                    UOS CSIIR 2 - COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL, INDUSTRIAL E RESIDENCIAL, ONDE SÃO OBRIGATÓRIOS OS USOS COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL E INDUSTRIAL, SIMULTANEAMENTE OU NÃO, E ADMITIDO O USO RESIDENCIAL DESDE QUE ESTE NÃO OCORRA VOLTADO PARA O LOGRADOURO PÚBLICO NO NÍVEL DE CIRCULAÇÃO DO PEDESTRE. (VIDE ANEXO I  TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS)
                  ",polygon_810397,435.2159468438538,-,-,-,-,-,"[[-15.896658597, -47.777114302], [-15.896576452, -47.777226054], [-15.896720171, -47.777339977], [-15.896774943, -47.777265379], [-15.896802257, -47.777228178], [-15.896658597, -47.777114302]]",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
69,5/2023,90,"UOS CSIIR 2 - COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL, INDUSTRIAL E RESIDENCIAL, ONDE SÃO OBRIGATÓRIOS OS USOS COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL E INDUSTRIAL, SIMULTANEAMENTE OU NÃO, E ADMITIDO O USO RESIDENCIAL DESDE QUE ESTE NÃO OCORRA VOLTADO PARA O LOGRADOURO PÚBLICO NO NÍVEL DE CIRCULAÇÃO DO PEDESTRE. (VIDE ANEXO I  TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS)",401.0,1104.0,1205.0,520000,26000,"
            5% de entrada e restante em até 180 meses.
          ",810418-2,SÃO BARTOLOMEU QD 01 CONJ 04  LT 05,LOTE,PLANO,VAGO,FIRME,IRREGULAR,MEIO DA QUADRA,,,,,https://comprasonline.terracap.df.gov.br/item/external/show?edict_number=5&edict_year=2023&item=90,"90 
                  Edital : 5/2023
                ",SÃO BARTOLOMEU QD 01 CONJ 04  LT 05,1,520000,"
                    Destinação: 
                    UOS CSIIR 2 - COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL, INDUSTRIAL E RESIDENCIAL, ONDE SÃO OBRIGATÓRIOS OS USOS COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL E INDUSTRIAL, SIMULTANEAMENTE OU NÃO, E ADMITIDO O USO RESIDENCIAL DESDE QUE ESTE NÃO OCORRA VOLTADO PARA O LOGRADOURO PÚBLICO NO NÍVEL DE CIRCULAÇÃO DO PEDESTRE. (VIDE ANEXO I  TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS)
                  ",polygon_810418,431.53526970954357,-,-,-,-,-,"[[-15.895876776, -47.7779509], [-15.895788045, -47.778070381], [-15.895966604, -47.778212824], [-15.896011098, -47.778152092], [-15.896054548, -47.778092781], [-15.895876776, -47.7779509]]",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
70,5/2023,94,"UOS CSIIR 1 - COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL, INDUSTRIAL E RESIDENCIAL, ONDE SÃO OBRIGATÓRIOS OS USOS COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL E INDUSTRIAL, SIMULTANEAMENTE OU NÃO, E ADMITIDO O USO RESIDENCIAL DESDE QUE ESTE NÃO OCORRA VOLTADO PARA O LOGRADOURO PÚBLICO NO NÍVEL DE CIRCULAÇÃO DO PEDESTRE. (VIDE ANEXO I  TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS)",600.0,1200.0,1200.0,1340000,67000,"
            0% de entrada e restante em até 0 meses.
          ",63208-2,SOBRADINHO QD 02 CONJ D/E  LT A,LOTE,,OBSTRUIDO,FIRME,REGULAR,,,,,,https://comprasonline.terracap.df.gov.br/item/external/show?edict_number=5&edict_year=2023&item=94,"94 
                  Edital : 5/2023
                ",SOBRADINHO QD 02 CONJ D/E  LT A,1,1340000,"
                    Destinação: 
                    UOS CSIIR 1 - COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL, INDUSTRIAL E RESIDENCIAL, ONDE SÃO OBRIGATÓRIOS OS USOS COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL E INDUSTRIAL, SIMULTANEAMENTE OU NÃO, E ADMITIDO O USO RESIDENCIAL DESDE QUE ESTE NÃO OCORRA VOLTADO PARA O LOGRADOURO PÚBLICO NO NÍVEL DE CIRCULAÇÃO DO PEDESTRE. (VIDE ANEXO I  TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS)
                  ",polygon_63208,1116.6666666666667,-,-,-,-,-,"[[-15.652670732, -47.789877455], [-15.652826215, -47.790213964], [-15.652948484, -47.790153789], [-15.652793003, -47.78981728], [-15.652670732, -47.789877455]]",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
71,5/2023,4,"UOS CSIIND 2 - COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL E INDUSTRIAL, ONDE SÃO PERMITIDOS, SIMULTANEAMENTE OU NÃO, OS USOS COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL E INDUSTRIAL, LOCALIZADA NAS ÁREAS INDUSTRIAIS E DE OFICINAS, SENDO PROIBIDO O USO RESIDENCIAL. (VIDE ANEXO I - TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS) ADMITIDO O DESENVOLVIMENTO EXCLUSIVO DAS ATIVIDADES UOS PAC 2, NOS LOTES COM ÁREA SUPERIOR A 1.000 METROS QUADRADOS, NOS TERMOS DO ART. 42, LC Nº 948/2019, COM ALTERAÇÕES DA LC Nº 1007/2022.",700.0,1400.0,1400.0,210000,10500,"
            5% de entrada e restante em até 180 meses.
          ",66805-2,IND I QD 14   LT 64,LOTE,PLANO,VAGO,FIRME,REGULAR,MEIO DA QUADRA,,,,,https://comprasonline.terracap.df.gov.br/item/external/show?edict_number=5&edict_year=2023&item=4,"4 
                  Edital : 5/2023
                ",IND I QD 14   LT 64,1,210000,"
                    Destinação: 
                    UOS CSIIND 2 - COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL E INDUSTRIAL, ONDE SÃO PERMITIDOS, SIMULTANEAMENTE OU NÃO, OS USOS COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL E INDUSTRIAL, LOCALIZADA NAS ÁREAS INDUSTRIAIS E DE OFICINAS, SENDO PROIBIDO O USO RESIDENCIAL. (VIDE ANEXO I - TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS) ADMITIDO O DESENVOLVIMENTO EXCLUSIVO DAS ATIVIDADES UOS PAC 2, NOS LOTES COM ÁREA SUPERIOR A 1.000 METROS QUADRADOS, NOS TERMOS DO ART. 42, LC Nº 948/2019, COM ALTERAÇÕES DA LC Nº 1007/2022.
                  ",polygon_66805,150.0,-,-,-,-,-,"[[-15.803252981, -48.156955254], [-15.802646787, -48.157141593], [-15.80267256, -48.157231034], [-15.803278754, -48.157044696], [-15.803252981, -48.156955254]]",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
72,5/2023,12,"UOS CSIINDR - COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL, INDUSTRIAL, RESIDENCIAL, ONDE SÃO PERMITIDOS, SIMULTANEAMENTE OU NÃO, OS USOS COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL E INDUSTRIAL, LOCALIZADA NAS ÁREAS INDUSTRIAIS E DE OFICINAS, EM LOTES DE MENOR PORTE, SENDO FACULTADO O USO RESIDENCIAL, EXCLUSIVAMENTE NOS PAVIMENTOS SUPERIORES, E CONDICIONADO A EXISTÊNCIA DE USO NÃO RESIDENCIAL. (VIDE ANEXO I-TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS)",60.0,120.0,120.0,35500,1775,"
            5% de entrada e restante em até 180 meses.
          ",65655-0,IND I QD CENTRAL DE SERVICO  BL G LT 06 CL,LOTE,PLANO,VAGO,FIRME,REGULAR,MEIO DA QUADRA,,,,,https://comprasonline.terracap.df.gov.br/item/external/show?edict_number=5&edict_year=2023&item=12,"12 
                  Edital : 5/2023
                ",IND I QD CENTRAL DE SERVICO  BL G LT 06 CL,1,35500,"
                    Destinação: 
                    UOS CSIINDR - COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL, INDUSTRIAL, RESIDENCIAL, ONDE SÃO PERMITIDOS, SIMULTANEAMENTE OU NÃO, OS USOS COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL E INDUSTRIAL, LOCALIZADA NAS ÁREAS INDUSTRIAIS E DE OFICINAS, EM LOTES DE MENOR PORTE, SENDO FACULTADO O USO RESIDENCIAL, EXCLUSIVAMENTE NOS PAVIMENTOS SUPERIORES, E CONDICIONADO A EXISTÊNCIA DE USO NÃO RESIDENCIAL. (VIDE ANEXO I-TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS)
                  ",polygon_65655,295.8333333333333,-,-,-,-,-,"[[-15.801993093, -48.151111132], [-15.802008558, -48.151164797], [-15.802095158, -48.151138175], [-15.802079692, -48.151084509], [-15.801993093, -48.151111132]]",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
73,5/2023,20,"UOS CSIIND 1 - COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL E INDUSTRIAL, ONDE SÃO PERMITIDOS, SIMULTANEAMENTE OU NÃO, OS USOS COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL E INDUSTRIAL, LOCALIZADA NAS ÁREAS INDUSTRIAIS E DE OFICINAS, SENDO PROIBIDO O USO RESIDENCIAL. (VIDE ANEXO I - TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS) ADMITIDO O DESENVOLVIMENTO EXCLUSIVO DAS ATIVIDADES UOS PAC 2, NOS LOTES COM ÁREA SUPERIOR A 1.000 METROS QUADRADOS, NOS TERMOS DO ART. 42, LC Nº 948/2019, COM ALTERAÇÕES DA LC Nº 1007/2022.",2240.0,4032.0,4704.0,3720000,186000,"
            5% de entrada e restante em até 180 meses.
          ",490891-0,SCIA QD 14 CONJ 02  LT 19,LOTE,PLANO,OCUPADO,FIRME,REGULAR,MEIO DA QUADRA,,,,,https://comprasonline.terracap.df.gov.br/item/external/show?edict_number=5&edict_year=2023&item=20,"20 
                  Edital : 5/2023
                ",SCIA QD 14 CONJ 02  LT 19,1,3720000,"
                    Destinação: 
                    UOS CSIIND 1 - COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL E INDUSTRIAL, ONDE SÃO PERMITIDOS, SIMULTANEAMENTE OU NÃO, OS USOS COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL E INDUSTRIAL, LOCALIZADA NAS ÁREAS INDUSTRIAIS E DE OFICINAS, SENDO PROIBIDO O USO RESIDENCIAL. (VIDE ANEXO I - TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS) ADMITIDO O DESENVOLVIMENTO EXCLUSIVO DAS ATIVIDADES UOS PAC 2, NOS LOTES COM ÁREA SUPERIOR A 1.000 METROS QUADRADOS, NOS TERMOS DO ART. 42, LC Nº 948/2019, COM ALTERAÇÕES DA LC Nº 1007/2022.
                  ",polygon_490891,790.8163265306123,-,-,-,-,-,"[[-15.785811036, -47.975989075], [-15.786181575, -47.975637191], [-15.785941539, -47.97536134], [-15.785566488, -47.975713013], [-15.785811036, -47.975989075]]",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
74,5/2023,28,"UOS CSII 1 - COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL E INDUSTRIAL, ONDE SÃO PERMITIDOS, SIMULTANEAMENTE OU NÃO, OS USOS COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL E INDUSTRIAL, SENDO PROIBIDO O USO RESIDENCIAL. (VIDE ANEXO I  TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS)",1000.0,3600.0,3600.0,1920000,96000,"
            5% de entrada e restante em até 180 meses.
          ",558890-1,ST HAB. J. BOTANICO AVENIDA DAS PAINEIRAS QD-12  BL D  ,LOTE,PLANO,VAGO,FIRME,REGULAR,ISOLADO,,,,,https://comprasonline.terracap.df.gov.br/item/external/show?edict_number=5&edict_year=2023&item=28,"28 
                  Edital : 5/2023
                ",ST HAB. J. BOTANICO AVENIDA DAS PAINEIRAS QD-12  BL D  ,1,1920000,"
                    Destinação: 
                    UOS CSII 1 - COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL E INDUSTRIAL, ONDE SÃO PERMITIDOS, SIMULTANEAMENTE OU NÃO, OS USOS COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL E INDUSTRIAL, SENDO PROIBIDO O USO RESIDENCIAL. (VIDE ANEXO I  TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS)
                  ",polygon_558890,533.3333333333334,-,-,-,-,-,"[[-15.881964127, -47.799819719], [-15.881797547, -47.799892091], [-15.881972657, -47.800322385], [-15.882139237, -47.800250013], [-15.881964127, -47.799819719]]",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
75,5/2023,36,"UOS CSIIR 2 - COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL, INDUSTRIAL E RESIDENCIAL, ONDE SÃO OBRIGATÓRIOS OS USOS COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL E INDUSTRIAL, SIMULTANEAMENTE OU NÃO, E ADMITIDO O USO RESIDENCIAL DESDE QUE ESTE NÃO OCORRA VOLTADO PARA O LOGRADOURO PÚBLICO NO NÍVEL DE CIRCULAÇÃO DO PEDESTRE. (VIDE ANEXO I  TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS)",105.0,147.0,315.0,157000,7850,"
            5% de entrada e restante em até 180 meses.
          ",819155-7,SHRF II QS 20  BL B LT 01,LOTE,PLANO,VAGO,FIRME,REGULAR,ESQUINA,,,,,https://comprasonline.terracap.df.gov.br/item/external/show?edict_number=5&edict_year=2023&item=36,"36 
                  Edital : 5/2023
                ",SHRF II QS 20  BL B LT 01,1,157000,"
                    Destinação: 
                    UOS CSIIR 2 - COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL, INDUSTRIAL E RESIDENCIAL, ONDE SÃO OBRIGATÓRIOS OS USOS COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL E INDUSTRIAL, SIMULTANEAMENTE OU NÃO, E ADMITIDO O USO RESIDENCIAL DESDE QUE ESTE NÃO OCORRA VOLTADO PARA O LOGRADOURO PÚBLICO NO NÍVEL DE CIRCULAÇÃO DO PEDESTRE. (VIDE ANEXO I  TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS)
                  ",polygon_819155,498.41269841269843,-,-,-,-,-,"[[-15.951036202, -48.030932953], [-15.951076339, -48.030983474], [-15.951181077, -48.030894576], [-15.95114094, -48.030844055], [-15.951036202, -48.030932953]]",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
76,5/2023,44,"UOS CSIIR 2 - COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL, INDUSTRIAL E RESIDENCIAL, ONDE SÃO OBRIGATÓRIOS OS USOS COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL E INDUSTRIAL, SIMULTANEAMENTE OU NÃO, E ADMITIDO O USO RESIDENCIAL DESDE QUE ESTE NÃO OCORRA VOLTADO PARA O LOGRADOURO PÚBLICO NO NÍVEL DE CIRCULAÇÃO DO PEDESTRE. (VIDE ANEXO I  TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS)",100.0,200.0,350.0,150000,7500,"
            5% de entrada e restante em até 180 meses.
          ",194632-3,SAMAMBAIA QS 312 CONJ 04  LT 02,LOTE,PLANO,VAGO,FIRME,REGULAR,MEIO DA QUADRA,,,,,https://comprasonline.terracap.df.gov.br/item/external/show?edict_number=5&edict_year=2023&item=44,"44 
                  Edital : 5/2023
                ",SAMAMBAIA QS 312 CONJ 04  LT 02,1,150000,"
                    Destinação: 
                    UOS CSIIR 2 - COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL, INDUSTRIAL E RESIDENCIAL, ONDE SÃO OBRIGATÓRIOS OS USOS COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL E INDUSTRIAL, SIMULTANEAMENTE OU NÃO, E ADMITIDO O USO RESIDENCIAL DESDE QUE ESTE NÃO OCORRA VOLTADO PARA O LOGRADOURO PÚBLICO NO NÍVEL DE CIRCULAÇÃO DO PEDESTRE. (VIDE ANEXO I  TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS)
                  ",polygon_194632,428.57142857142856,-,-,-,-,-,"[[-15.877316814, -48.068887646], [-15.877343968, -48.06897661], [-15.877430072, -48.068948555], [-15.87740292, -48.068859589], [-15.877316814, -48.068887646]]",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
77,5/2023,52,"UOS CSIIR 1 NO - COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL, INDUSTRIAL E RESIDENCIAL NÃO OBRIGATÓRIO, ONDE SÃO PERMITIDOS, SIMULTANEAMENTE OU NÃO, OS USOS COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL, INDUSTRIAL E RESIDENCIAL, NAS CATEGORIAS HABITAÇÃO UNIFAMILIAR OU HABITAÇÃO MULTIFAMILIAR EM TIPOLOGIA DE CASAS OU HABITAÇÃO MULTIFAMILIAR EM TIPOLOGIA DE APARTAMENTOS, NÃO HAVENDO OBRIGATORIEDADE PARA QUALQUER UM DOS USOS. (VIDE ANEXO I  TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS)",1072.0,2144.0,3216.0,1110000,55500,"
            5% de entrada e restante em até 180 meses.
          ",194674-9,SAMAMBAIA QN 314 CONJ 06  LT 01,LOTE,PLANO,OCUPADO,FIRME,REGULAR,ESQUINA,,,,,https://comprasonline.terracap.df.gov.br/item/external/show?edict_number=5&edict_year=2023&item=52,"52 
                  Edital : 5/2023
                ",SAMAMBAIA QN 314 CONJ 06  LT 01,1,1110000,"
                    Destinação: 
                    UOS CSIIR 1 NO - COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL, INDUSTRIAL E RESIDENCIAL NÃO OBRIGATÓRIO, ONDE SÃO PERMITIDOS, SIMULTANEAMENTE OU NÃO, OS USOS COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL, INDUSTRIAL E RESIDENCIAL, NAS CATEGORIAS HABITAÇÃO UNIFAMILIAR OU HABITAÇÃO MULTIFAMILIAR EM TIPOLOGIA DE CASAS OU HABITAÇÃO MULTIFAMILIAR EM TIPOLOGIA DE APARTAMENTOS, NÃO HAVENDO OBRIGATORIEDADE PARA QUALQUER UM DOS USOS. (VIDE ANEXO I  TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS)
                  ",polygon_194674,345.14925373134326,-,-,-,-,-,"[[-15.873121027, -48.068753696], [-15.873207172, -48.068725769], [-15.873098738, -48.068369857], [-15.872867873, -48.068444701], [-15.872976306, -48.068800614], [-15.873121027, -48.068753696]]",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
78,5/2023,60,"UOS CSIIR 1 NO - COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL, INDUSTRIAL E RESIDENCIAL NÃO OBRIGATÓRIO, ONDE SÃO PERMITIDOS, SIMULTANEAMENTE OU NÃO, OS USOS COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL, INDUSTRIAL E RESIDENCIAL, NAS CATEGORIAS HABITAÇÃO UNIFAMILIAR OU HABITAÇÃO MULTIFAMILIAR EM TIPOLOGIA DE CASAS OU HABITAÇÃO MULTIFAMILIAR EM TIPOLOGIA DE APARTAMENTOS, NÃO HAVENDO OBRIGATORIEDADE PARA QUALQUER UM DOS USOS. (VIDE ANEXO I  TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS)",100.0,200.0,300.0,115000,5750,"
            5% de entrada e restante em até 180 meses.
          ",458530-5,SAMAMBAIA QN 319 CONJ B  LT 08,LOTE,PLANO,VAGO,FIRME,REGULAR,MEIO DA QUADRA,,,,,https://comprasonline.terracap.df.gov.br/item/external/show?edict_number=5&edict_year=2023&item=60,"60 
                  Edital : 5/2023
                ",SAMAMBAIA QN 319 CONJ B  LT 08,1,115000,"
                    Destinação: 
                    UOS CSIIR 1 NO - COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL, INDUSTRIAL E RESIDENCIAL NÃO OBRIGATÓRIO, ONDE SÃO PERMITIDOS, SIMULTANEAMENTE OU NÃO, OS USOS COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL, INDUSTRIAL E RESIDENCIAL, NAS CATEGORIAS HABITAÇÃO UNIFAMILIAR OU HABITAÇÃO MULTIFAMILIAR EM TIPOLOGIA DE CASAS OU HABITAÇÃO MULTIFAMILIAR EM TIPOLOGIA DE APARTAMENTOS, NÃO HAVENDO OBRIGATORIEDADE PARA QUALQUER UM DOS USOS. (VIDE ANEXO I  TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS)
                  ",polygon_458530,383.3333333333333,-,-,-,-,-,"[[-15.894443296, -48.113537797], [-15.894520913, -48.113706255], [-15.894561671, -48.113686204], [-15.894484053, -48.113517746], [-15.894443296, -48.113537797]]",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
79,5/2023,68,"UOS CSIIR 1 NO - COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL, INDUSTRIAL E RESIDENCIAL NÃO OBRIGATÓRIO, ONDE SÃO PERMITIDOS, SIMULTANEAMENTE OU NÃO, OS USOS COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL, INDUSTRIAL E RESIDENCIAL, NAS CATEGORIAS HABITAÇÃO UNIFAMILIAR OU HABITAÇÃO MULTIFAMILIAR EM TIPOLOGIA DE CASAS OU HABITAÇÃO MULTIFAMILIAR EM TIPOLOGIA DE APARTAMENTOS, NÃO HAVENDO OBRIGATORIEDADE PARA QUALQUER UM DOS USOS. (VIDE ANEXO I  TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS)",1125.0,2250.0,3375.0,968000,48400,"
            5% de entrada e restante em até 180 meses.
          ",185884-0,SAMAMBAIA QN 501 CONJ 10  LT 07,LOTE,PLANO,VAGO,FIRME,REGULAR,ESQUINA,,,,,https://comprasonline.terracap.df.gov.br/item/external/show?edict_number=5&edict_year=2023&item=68,"68 
                  Edital : 5/2023
                ",SAMAMBAIA QN 501 CONJ 10  LT 07,1,968000,"
                    Destinação: 
                    UOS CSIIR 1 NO - COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL, INDUSTRIAL E RESIDENCIAL NÃO OBRIGATÓRIO, ONDE SÃO PERMITIDOS, SIMULTANEAMENTE OU NÃO, OS USOS COMERCIAL, PRESTAÇÃO DE SERVIÇOS, INSTITUCIONAL, INDUSTRIAL E RESIDENCIAL, NAS CATEGORIAS HABITAÇÃO UNIFAMILIAR OU HABITAÇÃO MULTIFAMILIAR EM TIPOLOGIA DE CASAS OU HABITAÇÃO MULTIFAMILIAR EM TIPOLOGIA DE APARTAMENTOS, NÃO HAVENDO OBRIGATORIEDADE PARA QUALQUER UM DOS USOS. (VIDE ANEXO I  TABELA DE USOS E ATIVIDADES DA LUOS E/OU ADM. REGIONAL PARA ATIVIDADES PERMITIDAS)
                  ",polygon_185884,286.81481481481484,-,-,-,-,-,"[[-15.885570571, -48.089022747], [-15.885448656, -48.088622306], [-15.885233351, -48.088692289], [-15.885355266, -48.08909273], [-15.885570571, -48.089022747]]",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
